,date,dateYear,dateMonth,dateDay,rating,userName,content
427,20230405,2023,4,5,5,원세인,어제도 발란 구경하느라 늦잠자서 피곤해요... 힘내려고 어제 봐뒀던거 결제했습니다^^
428,20230405,2023,4,5,5,MAEUMI,걱정했었는데 배송받고 걱정 싹 날라가서 계속 이 앱 쓰려구요ㅋ
429,20230405,2023,4,5,5,신지나,직구 못해서 원래 매장에서 돈주고 사는 사람인데 여기 앱쓰니까 직구 편하게 하네요ㅋㅋㅋㅋㅋㅎㅎ
430,20230405,2023,4,5,5,최금별,싸장님!!! 신규가입 쿠폰 이렇게 막 뿌리셔도 되겠어요? 감사합니다.
431,20230405,2023,4,5,5,행복해져라!!!!,오픈런해도 못구하던 제품 득템했어요!!! 소리벗고 팬티질러!!!예!!!!
432,20230405,2023,4,5,5,미라클우희,"명품 쇼핑몰이라길래 나랑은 상관없겠구나 했는데 뉴발,나이키같은 운동화들도 저렴하게 구매가능하네여!! 맨날 살까말까했던 신발 쿠폰이랑 신규가입으로 저렴하게 겟챠>_<"
433,20230405,2023,4,5,5,채세미,믿고 사는 발란. 정품 맞아요 이제 더 이상 의심하지 않아요. 예쁘고저렴한 물건 찾기에만 집중ㅋ
434,20230405,2023,4,5,5,강윤아,양말 사려고 들어왔다가 너무 마음에 드는 신발이 있어서 신발까지 구매하게 되었네요~~~!! 정말 놓칠 수 없는 가격이였어요.
435,20230404,2023,4,4,5,《 꽃 》,뭐죠? 제 취향을 어떻게 이렇게 잘 아시죠? 저보다 잘 아는거같아요. 추천 상품 싹 다 제 서타일ㅎ
436,20230404,2023,4,4,5,퍼펙트사랑,좋아요!
437,20230404,2023,4,4,5,정기석,굿
438,20230404,2023,4,4,5,blaze,제품 검색하면 바로 최저가 비교 가능. 너무 편해요 진짜 감동
439,20230404,2023,4,4,5,심나희,이벤트랑 쿠폰 이용해서 저렴하게 3번째 구매입니다. 어느새 보니 적립급이 꽤나 쌓였네요?? 꽁돈생긴느낌>_< 4번째구매에는 적립금도 써야겠어요 ㅎㅎㅎ
440,20230404,2023,4,4,5,권은아,"해외배송,직구하면 그냥 주문해놓고 언젠가 오겠지 하고 맘비우고 기다리는 편인데 여기는 맘 비우려고 하는데 도착해요ㅋㅋㅋ배송짱빠릅니다. 빨리빨리 한국인 정서에 딱 맞는 곳"
441,20230404,2023,4,4,5,함민선,타사이트 물건값 완전 저렴하길래 구매할라고 보면 관부과세 폭탄때려서 훅 비싸지는데 발란은 물건값에 포함 되어있네요!? 이게 포함한 값이라니 개이득!!!
442,20230404,2023,4,4,5,하서영,더스트백 맘에 들어요. 고급지네요. 포장상태 아주 깔끔. 이태리 그 잡채★ 신속정확한 배송 감사합니다 그라지아!
443,20230404,2023,4,4,5,She`s,모르던 브랜드도 많네요. 시야가 넓어진 느낌~ 저렴하고 예쁜 아이들도 많고 좋네요. 살림살이에 도움이 되겠어요.
444,20230404,2023,4,4,5,권이찬,결혼기념일이 얼마 안남았는데 깜빡해서 큰일날뻔했습니다. 배송 언제오냐고 재차 확인했는데 말씀해주신 날짜에 잘 도착해서 목숨건졌어요. 저렴한 가격에 좋은 제품 정말 감사합니다.
445,20230404,2023,4,4,5,inyoung,신규가입쿠폰 너무 혜자네요 너무 저렴해서 걱정했는데 진품이고 심지어 이렇게나 빨리 받다니 최고십니다
446,20230404,2023,4,4,5,아니아뉘,평일에 발란에서 찜해두고 주말에 오프라인가서 실물확인하고 집 오는 길에 결제합니다. 오프라인 가격보다가 발란판매가 보면 누가 채갈까 무서워요. 저렴한데다가 정품보증되니까 믿고 이용중입니다ㅋㅋ
447,20230403,2023,4,3,5,쓔이,"보통 면세점에서 쿠폰이랑 적립금써서 명품 구입하는데 코로나땜에 못나가다보니 인터넷으로 정품,최저가 찾아보게됐어요. 면세점 쿠폰이랑 이벤트적립금 쓴거보다 훨씬 저렴하고 심지어 집 앞까지 빠르게 배송오네요. 남은 쿠폰도 마저 써야겠어요 ^^"
448,20230403,2023,4,3,5,starlight,헐헐헐~~~ 원하던 제품 발란에서 구매성공했어요!!! 하 드디어 이 아이를 제 손에 넣다니! 감사합니다ㅜㅜㅜ
449,20230403,2023,4,3,5,김은화,수시로쿠폰보내주고 정보보내줘서 한번씩 구경하는재미 사는재미가있어요
450,20230403,2023,4,3,5,도유이,백화점 쇼핑을 아직 내외하는 1인...왠지 매장에서 물건을 보면 사야될것만 같다는 생각에 부담스러웠는데 온라인에서 구매하니 몸도 마음도 편하네요
451,20230403,2023,4,3,5,박은정,정품 보상제도가 있다해서 항상 믿고 구매합니다. as서비스도 있다고하는데 제가 받은 제품들은 아직 as받아본적없어요.!
452,20230403,2023,4,3,5,최민희,여러분 조심하세요 예쁜거 담고 쿠폰 적용하다보면 순식간에 텅장이 되어버립니다. 신상도 예쁘고 베스트 상품 보면 요새 다들 하나씩은 갖고있는거같고 찜해둔게 너무 많았어요.. 쿠폰 마니마니 주세용♥
453,20230403,2023,4,3,5,왕지미,저렴한 가격 사이즈없음/ 비싼 가격 사이즈 있음... 짜증나서 그냥 안살라했는데 발란에 있었어요!!!! 심지어 저렴하기까지해요;; 감격스러워서 감사의 마음으로 리뷰 남깁니다. 최고최고 번창하세요
454,20230403,2023,4,3,5,엽기토끼,명품을 온라인에서 살때마다 불안한 맘이 있었는데 배송단계 트래킹도 잘되고 배송하기 전에 포장영상보내주시는거 보고 안심했어요.
455,20230403,2023,4,3,5,안정아,"보통 초록창으로 일일히 저장하고 캡쳐하면서 최저가 찾는데 발란으로 그런 수고로움 덜었네여. 가격,할인율,제품정보를 한번에 비교할 수 있어서 좋아요! 예쁜거 다 담다보니 장바구니가 터지려고하네요.. 쿠폰땜에 하나 살거 두개 샀어요ㅋㅋㅋㅠㅜ"
456,20230403,2023,4,3,5,유태식,명품을 쉽게 빠르게 받아 볼 수 있어 너무 편리 합니다~^^
457,20230403,2023,4,3,5,주르르루,"아 필터기능 너무 좋아요. 다양하고 방대한 양의 브랜드 제품들을 한눈에 볼 수 있어요. 구체적으로나눠져있어서 검색하기도 좋고, 가격들도 착해서 자주 사용할 것 같아요ㅎ"
458,20230402,2023,4,2,2,hoon _h,반품/교환 관련해서 수수료가 너무 비싸네요. 사이즈 잘 모르겠으면 여기서 구매하지 마세요. 순 강도에요
459,20230402,2023,4,2,5,Clairdelune,친구랑 똑같은 제품 들고만났는데 친구는 백화점에서 샀다더라구요? 저는 인터넷으로 사서 불안했는데 요목조목 다 따져보니 정품맞아요! 심지어 저는 쿠폰이랑 신규가입혜택으로 백화점 가격보다 훨씬 저렴하게 사서 기분좋았어요ㅎㅎ
460,20230331,2023,3,31,5,윤다연,발란은 로케트로 배송하나요? 직구상품을 어떻게 이렇게 빨리 배송해주시죠! 감사합니다.
461,20230331,2023,3,31,5,김경민,처음 사용 함 갠츈
462,20230331,2023,3,31,5,베로니카,명품을 저렴한 가격으로 믿고 살 수 있어요. 제품 상태는 물론 구성품도 다 있어서 맘에 들어요. 온라인 쇼핑 불안해서 고객센터 연락했는데 친절하시고 응대도 잘 해주셨어요.
463,20230331,2023,3,31,5,김영지,아니 진짜 여기가 제일 저렴하고 빨리 옴 ㅠㅠ 발란 최고 제발 오래 오래 해줘요
464,20230331,2023,3,31,5,이슬로,다른곳 보다 할인율도 높고 쿠폰도 많이 주네요 .. 이런 곳을 이제야 알았네요 ㅠㅠ 앞으로 자주 이용해야겠어요!
465,20230331,2023,3,31,5,서나래,최저가 제품 찾아 들어왔는데 쿠폰까지 쓰니 초초초초최저가!! 제 텅장을 지켜주셔서 감사합니다:)
466,20230331,2023,3,31,5,황아람,아웃터 세일 엄청 많이 해서 미리 구매했데 진짜 빨리 도착했어요. 아직 입을 날씨 아닌데도 예뻐서 그냥 입고 다녀요ㅋㅋ
467,20230331,2023,3,31,5,선샤인미으미,브랜드별로 모아두고 가격비교하면서 쇼핑할 수 있어서 좋아요. 결정장애로 매번 골치아팠는데 많은 도움이 됐어요!
468,20230331,2023,3,31,5,아트ART,다른 사이트들에서 보지 못한 제품들이 많네요?! 신상도 많고 다양한 제품들이 많아서 선택의 폭이 넓어졌어요. 유니크한 제품들도 많고 종종와서 트랜드 읽기도 좋네요~~
469,20230331,2023,3,31,5,권이거니,장모님 생신이라서 와이프랑 가방검색하다가 발란에서 최저가 찾아서 결제하기로했어요. 와이프에게는 최저가로 샀다고 했는데 쿠폰써서 제 비상금 만들었어요👍👍👍(나이스)
470,20230330,2023,3,30,5,유채은,실시간으로 세일 정보를 확인할 수 있어서 좋아요! 오늘 도착하는 상품들도 있고 아닌 상품들도 배송 예정날짜 확인할 수 있어서 유용해요
471,20230330,2023,3,30,5,HyunJ. Cho.,다양한 상품 굿!!
472,20230330,2023,3,30,5,2%부족,발란 덕에 요즘은 구매대행 안하구 이써요!! 가격도 저렴하고 쇼핑도 편리하네요~ 감사합니다.
473,20230330,2023,3,30,5,곽세령,명품은 사고싶은데 뭐가 트렌든지 뭐가 좋은건지 잘 몰랐었는데 발란에서는 실시간 랭킹도 볼 수 있어서 요즘은 이런거 많이 사는구나~ 알 수 있어요. 가격도 합리적이에요.
474,20230330,2023,3,30,5,서윤희,한눈에 오늘의 할인 상품들 확인할 수 있어서 너무 좋아요! 상품 보기가 여기가 젤 편하더라고요.
475,20230330,2023,3,30,5,멋진하루,"백화점가서 상품권 할인으로 사는거 아니어도 저렴하게 살 수 있어서 좋네요! 요즘은 면세점, 백화점 구경 대신 발란 구경 하고있어요."
476,20230330,2023,3,30,5,요로리요로,배송이 생각했던 날보다 하루 빠르게 왔어요! 상품도 이상없이 잘 왔습니다. 물건 질이 좋아 자주 애용해야겠어요
477,20230330,2023,3,30,5,Arin아린,"예전부터 알고있었는데 의심스러워서 구매는 이제야 해봤는데, 제대로 정품 오더라고요. 앞으로는 종종 사용하려고요."
478,20230330,2023,3,30,5,방하경,서비스 만족도 최상! 고객센터 피드백도 빠르고 행사 프로모션도 다양하게 합니다.
479,20230330,2023,3,30,5,도보라,저번에 백화점에서 봤던 신발 주말에 다시 나가기 귀찮아서 사진찍어뒀다가 발란에서 주문했어요. 역시 백화점보다 훨씬 저렴한 가격에 겟!
480,20230330,2023,3,30,5,싸바싸바,"여러사이트 진전할 필요 없이, 명품 대부분 브랜드 올인원으로 둘러볼 수 있다는 점이 너무 편해요. 익스프레스 배송도 넘 잘쓰고 있고요!"
481,20230329,2023,3,29,5,남초롱,빠른배송 굿
482,20230329,2023,3,29,5,Miss U,반신반의로 사봤는데 배송도 빨랐고 진짜 정품이 오더라고요. 배송 상태도 좋음.
483,20230329,2023,3,29,5,고이진,다른 명품커머스앱보다 할인을 자주 해주고 적립금 혜택도 커요. 백화점이나 다른앱에는 없던 상품도 재고 있더라구요
484,20230329,2023,3,29,5,홍정은,환불 관련해서 문의 드렸었는데 고객센터에서 빠르고 정확하게 조치해주시더라구요~~ 감사합니다.
485,20230329,2023,3,29,5,파랑구름,매장 둘러볼 시간 없을 때 편리하게 이용하고 있어요. 금액대별 검색도 가능해서 누구 선물 구매할 때 짱조음
486,20230329,2023,3,29,5,백채이,집에서 편하게 쇼팡할 때 좋아요~~ 백화점 갈때 시간들이고 차도 막히고~ 가도 원하는 상품 못구하면 통탄스러운데 ㅋㅋㅋ 그럴 일 없음!
487,20230329,2023,3,29,5,또미,틈 날때마다 눈팅해요 ㅋㅋㅋ 시간가는 줄 모르고 명품 구경하게 됨….. 디자인이 깔끔해서 이용하기 편리해용
488,20230329,2023,3,29,5,강희연,최근에 명품에 빠졌는데 하나하나 인터넷 뒤져보고 비교하기 힘들었었는데 ㅠ 지인 소개로 깔아봤는데 상품 보기도 쉽게 되어있어서 덕분에 명품에대해 차차 알아가구 있어요 ㅎㅎ
489,20230329,2023,3,29,5,all right,한번에 가격 비교 할 수 있으니까 여러 곳 진전할 필요가 없어요. 좋아요.
490,20230329,2023,3,29,5,강아윤,백화점 한번 가려면 거리적으로 부담되기도하고 주말밖에 시간을 못내서 오픈런 해도 허탕치는 경우가 허다했는데 ㅜ 그저 한줄기 구원….. 다양한 브랜드 보기도 좋고 할인도 많이 해줌.
491,20230329,2023,3,29,5,쉘위댄스,"브랜드랑 제품 종류 다양하고, 가격대별로 확인할 수도 있어서 원하는 제품 구매할 때 편해요"
492,20230328,2023,3,28,1,꿀복e화목한우리가족,관리자임의적으로 리뷰삭제시고 적립금도 되돌려주지않음 발란 꾸준히 구매햇지만 개실망 교환처리도멋대로인데다 트렌비로 넘어가는게 나을듯 거기 혜택더좋다고 평가됨 발란 이제 안녕이다
493,20230328,2023,3,28,5,꼬미꼬미,따로 가격비교 안해도 되니까 시간 절약도 할 수 있고 관부가세 포함이라 이것저것 따로 계산할게 없어서 좋네요. 편하게 쓰고 있습니다
494,20230328,2023,3,28,5,박선호,늘 이용하고있습니다
495,20230328,2023,3,28,1,이건중,환불수수료 4만원
496,20230328,2023,3,28,5,방소은,명품 구매할 때 꼭 쓰는 앱. UI도 편리하고 오류도 없고 쿠폰팩이 쏠쏠함 ㅎㅎㅎ
497,20230327,2023,3,27,4,MS K (붕이),싸게 잘 구입했습니다
498,20230326,2023,3,26,5,이승연,머스트잇 트렌비 파페치 다 검색해봤는데 발란이 제일 쿠폰 할인도 많이 해주고 저렴해서 샀어요! 앱도 리뷰에 적힌 것보다 만족스러운데요? 또 놀러올게용
499,20230326,2023,3,26,5,이태호,좋은제품이 많네요
500,20230326,2023,3,26,5,최진수,멋집니다
501,20230326,2023,3,26,5,한상현,여러군데 비교 했는데 잘 샀어요!
502,20230325,2023,3,25,3,김민철,사이즈문의하기가 힘들어여
503,20230324,2023,3,24,5,김현우,저렴하게 좋은 제품 잘구매했어요
504,20230324,2023,3,24,5,HO S,👍
505,20230323,2023,3,23,5,stadium,괜찮아요.
506,20230310,2023,3,10,1,박나연,"발란 내의 입점 판매자 및 발란 본사의 cs가 너무 엉망이네요 환불에 대한 안내가 정확히 되지 않은 상태에서 판매자 측에서 일방적으로 전화를 끊었습니다 그걸 고객인 제가 안내 사항을 인지하지 못했다고 말씀하시면 저는 판매자, 발란 어느 측에 제 불편을 얘기하고 앱 개선을 바라야 할까요"
507,20230216,2023,2,16,5,이희연,발란 때문에 명품 수집가 되는 중이네요 ㅋㅋㅋ 예쁜 것도 많고 이용하기가 너무 편해요
508,20230216,2023,2,16,5,문희원,발란 너무 좋아영ㅎㅎㅎ!!! 앱 보기 편하고 결제도 되게 편하네용 단점은 돈을 많이써용ㅎㅎㅎ
509,20230216,2023,2,16,5,강현아,여기서 주문한 거 들고 나갔었는데 친구들이 어디서 샀냐고 물어보더라구욧 ㅋㅋㅋ 여기 알려줬어여!
510,20230216,2023,2,16,5,박태경,백화점 갈 시간 없을 때 유용하게 잘 쓰고 있어여! 앞으로도 계속 서비스 잘 해주세여!!!
511,20230216,2023,2,16,5,Alix,느므느므 좋습니다.. 발란 쓰다보면 돈 많이 벌어야겠다는 생각만 드네여 허허허
512,20230215,2023,2,15,5,이수아,집순이라 백화점 가는거 싫어하는데 발란에서 버튼만 누르면 되니까 좋음
513,20230215,2023,2,15,5,Bohui,이번에 남친 선물 여기서 주문했는데 만족함!!!! 명절 선물도 여기서 사려고 째려보고 있음!!!!
514,20230215,2023,2,15,5,백보미,발란에서 주문했었는데 양품와서 그 뒤로 믿고 주문하네요 ㅋㅋ 이제 발란 자주 이용하고 있어요ㅋㅋㅋ
515,20230215,2023,2,15,5,원가희,명품 너무 좋아하는데 발란에서 구경하고 쉽게 구매할 수 있어서 좋아요!!
516,20230215,2023,2,15,5,최라희,찾는거 거의 다 있고 배송도 빨리 해줘서 요샌 거의 여기서 사는듯ㅋ
517,20230214,2023,2,14,5,황지혜,골프시작하고 현재 사용중인 쇼핑앱들 중 가장 자주쓰는 어플이라고 할 수 있습니다 골프관련상품만 따로 모아놓은 공간도 잇어서 거기만 보아도 문제없습니다 지인들선물도 여럿 샀습니다
518,20230214,2023,2,14,5,김승희,"별다섯개 지인이 알려줘서 가입하게 되었는데, 가격도 좋았고 물건도 잘 받았습니다 선물포장도 해주었는데 이건 판매자마자 다른가봐요?? 저는잘 골라서 산 듯합니다. 검수도 잘된 것 같아 다행이에요"
519,20230214,2023,2,14,5,홍다은,예전에 가입해두고 몇번 구경하다가 말았는데 최근에 다시 이용해보니 정말 편해졌네요.... 온라인으로 구입하는거라 걱정이 되었는데...가격 저렴하고 제품상태도 이상없네요…명품을 자주사는 편은 아니지만 살일이 있다면 다시 이용해보고 싶네요…
520,20230214,2023,2,14,5,isabela,저렴하게 구입할 수 있어서 만족해요^^ 리퍼브 세일상품 사봤는데 리퍼브 상품이 맞나 싶을 정도로 새거였어요 항상 알림 신청해놓는데 다 사고 싶을 정도ㅜㅜ 타임세일같은건 수량이 몇개 없어서 항상 아쉬운데ㅜㅜ 수량 많이 풀어줬으면 좋겠어요
521,20230214,2023,2,14,5,하윤경,"톰브라운 니트구매하려고 알아보다가 가입하고 앱을 깔았어요!! 가입쿠폰 있고, 세일이나 쿠폰이벤트도 있어서 자주 들여다보고 있어요 배송은 예상보다 3일더 걸렸지만 제품은 이상없이 받아보아 기분이 좋습니다!!앱은 아니지만 IFC몰에 발란매장있는 것도 좋더라고요"
522,20230214,2023,2,14,1,레이,시도때도없이 광고팝업 날라와서 삭제함
523,20230213,2023,2,13,5,사정희,가격이 상품 질에 비해 너무 저렴하네요~ 앞으로 여기만 이용하려구요 좋은 제품 감사합니다~!
524,20230213,2023,2,13,5,공영란,가품논란땜에 저도 망설였었는데 진품감정 몇번 받고는 그 뒤로 의심 싹 사라졌어여ㅋㅋㅋ 믿고 구매하는 발란!! 배송만 쪼금 신경써서 부탁드려요!
525,20230213,2023,2,13,5,노희경,기획전이 항상 취저입니다. 딜가격도 너무 착하고 혜택 야무지게 챙겨서 구매했어요:) 앞으로도 예쁘고 신선한 상품 기대할게요^_^
526,20230213,2023,2,13,5,굴소녀,블프 검색하다가 우연히 알게됐는데 발란은 맨날 블프네요ㅋㅋㅋ  눈팅하다가 구매해버렸습니다. 배송 빠르고 퀄리티도 좋아요.
527,20230213,2023,2,13,5,아모르잎새,금액대별 검색 진짜 좋아요. 예산 잡고 쇼핑하기 너무 좋아요!! 누구 선물할때 엄청 유용한듯
528,20230212,2023,2,12,5,홍유진,내 소중한 주말을 백화점에 헌납하기 너무 아깝잖아요. 갔는데 맘에 드는 제품 건지지못하면 더 속상하고…ㅠ 근데 발란은 더 저렴한 가격에 다양한 제품을 편하게 볼 수 있어서 너무 좋아요.
529,20230212,2023,2,12,5,꿈을꾸다.,명품브랜드도 많고 내가 사고싶은 상품 발란안에서 비교할 수 있습니다 추천해주는 연관 상품도 있어서 유용합니다!쓰기 편하게 되어있어요ㅎ
530,20230212,2023,2,12,5,정수빈,국내에는 아무리 찾아도 없던 제품 발란에서 겨우 찾았는데 쿠폰적용하니까 가격도 착해짐;; 개이득
531,20230212,2023,2,12,5,재미졍,익스프레스 배송 아무리 빨리온다해도 해외배송이니까 일주일정도 기간 잡고 주문했는데 진짜 익스프레스네요ㅋㅋㅋ 급하게 필요했는데 진짜 빨리 도착해서 여유롭게 잘 도착했어요. 빨리와서 꼼꼼하게 살펴봤는데 하자없이 포장도 잘 되어왔어요
532,20230212,2023,2,12,5,Chloe,품절돼서 사지 못한 상품을 발란에서 발견하여 살 수 있었습니다. ㄳㄳ
533,20230210,2023,2,10,5,염소을,최대한 저렴하게 사고싶어서 여기저기 떠돌아다니다가 결국 발란에서 샀습니다. 명품은 세번째 구매인거같은데 그때 그때 최저가 사거든요. 세번 다 발란에서 샀어요. 배송도 빠르고 물건도 괜찮아요. 앞으로도 애용할듯!!
534,20230210,2023,2,10,5,황여은,반신반의하면서 샀는데 괜한 걱정했네여ㅋㅋㅋ 빨리 받아서 실물 확인해보고싶었는데 이상없이 포장도 꼼꼼하게 잘 왔습니다. 첫구매혜택 완전 혜자예요 >_<
535,20230210,2023,2,10,1,Soo P,고객센터응대가 ai수준입니다. 리뷰삭제관련하여 문제제기하니 핑계만대고 정책만얘기하며 고객잘못이라며 기분만 상하게하네요
536,20230210,2023,2,10,5,류정아,"면세점에서 쿠폰, 적립금 모아서 힘들게 공수해온거보다 어플하나로 가격비교해서 산게 훨씬 편하네요... 짐도 많은데 낑낑 들고왔더니만.. 이제 앞으로 편하게 쇼핑할것같네요"
537,20230210,2023,2,10,5,채영서,가격이 착해서 다 담아두다보니 장바구니 터질거같아요 우선 담아두고 하나하나 덜어내려고햇는데 결국 다 지를것같네요ㅋ 가격이 넘 차
538,20230210,2023,2,10,5,ᄒᄒᄒ,역시!!!!!!~(^^) 발란💜💙
539,20230209,2023,2,9,5,심규림,여러 곳 비교해볼 필요 없이 발란에서 가격 비교를 다 해주니까 편리해여
540,20230209,2023,2,9,5,달달해,시즌 맞춰서 기획전도 자주 하고 항시 주는 쿠폰팩도 넘 알차고 ㅋㅋㅋ 발란에서 여럿 득템했어요
541,20230209,2023,2,9,5,임재희,지방에 살아서 백화점 가려면 너무 머나먼 여정을 떠나야하는데...ㅋㅋ 누워서 최저가 비교하고 할인 받을수 있고…찾는 상품 웬만하면 다 있다보니 넘 조음
542,20230209,2023,2,9,1,Ha Sh,앱 리뷰 조작을 너무 티나게 하네..그런거에 돈쓰지말고 고객 응대나 똑바로하세요
543,20230209,2023,2,9,5,김하음,실시간 판매 순위 확인할 수 있어서 요즘은 어떤 옷을 많이 사나~ 트렌드 확인도 할 수 있어요. 저처럼 명품 잘 모르는데 차차 알아보고 싶은 사람들한테는 너무 감사한 부분….
544,20230209,2023,2,9,5,권샛별,명품 처음 사봤는데… 솔직히 가품오면 어쩌나 너무 걱정했는데 정품으로 잘 오더라구요
545,20230208,2023,2,8,5,정세미,고객센터 피드백이 엄청 빠르고 친절해요!!
546,20230208,2023,2,8,5,Loretta,요즘 환율이 넘 올라서 면세점도 딱히 메리트가 없는데… 할인 많이하고 좋네요.
547,20230208,2023,2,8,5,필쏘구웃,배송 레알 빨라 ㅋ
548,20230208,2023,2,8,5,백가연,배대지 이용하는 것 보다 훨 저렴하고 편리해서 잘 쓰고 있어요 ㅎㅎ
549,20230208,2023,2,8,5,손인영,명품커머스중에서 제일 앱 최적화가 잘 되어있는 듯…. 다른데 쓰다가 답답해서 발란으로 정착했네요 ㅋㅋㅋㅋ
550,20230208,2023,2,8,5,주다희,매일 특가상품중에서 잘 찾으면 진짜 탁월하게 저렴한 상품들이 있다보니 틈날때마다 자꾸 켜보게 됨…ㅎㅎㅎㅎ
551,20230207,2023,2,7,5,오채린,ㅋㅋㅋ 마성의 앱… 출퇴근 길에 켜서 아이쇼핑 하게 됨…. 금액대별로 검색도 가능하고 상품 비교도 편리함
552,20230207,2023,2,7,5,장은정,제품 포장도 꼼꼼하고 제품도 상태 좋게 잘 와요. 앞으로도 믿고 쓸 수 있을듯!! 만족스러워요
553,20230207,2023,2,7,5,스윗드림,"브랜드별, 가격별, 사이즈별 등등 카테고리를 세분화해놔서 선물 고를 때 진짜 편리해용 ㅠㅠ"
554,20230207,2023,2,7,5,한예림,발란 사용하고나서 백화점 오픈런을 안 하게 되었습니다… ㅋㅋㅋ 돈도 시간도 절약할 수 있어요.
555,20230207,2023,2,7,5,김명은,포인트 적립 혜택이 크고 매달 주는 할인쿠폰팩도 넘 쏠쏠함 ㅜㅠ
556,20230206,2023,2,6,5,골드버드,"브랜드 신상소식을 챙겨보는 편도 아니고, 그냥 보고 예쁘면 사는 편인데 신상템이나 특정 컨셉에 맞춘 상품들 모아서 보여주는 이벤트 페이지같은게 많아서 구입하기 전에 꼭 확인해요 판매하기 위해서 진열해 놓은 것들이겠지만 물건 다양하게 보기에 좋네요"
557,20230206,2023,2,6,5,지하나,카카오페이. 네이버페이 결제되는 점 좋아요~ 결제 할인혜택도 잘 이용하고 있습니다~~아미 맨투맨 저렴하게 샀어요
558,20230206,2023,2,6,5,현하진,정품 맞네요 ㅎㅎ 감사합니다 더 많고 좋은 상품 많이 올려주세요
559,20230206,2023,2,6,5,한다희,선물용으로 구입 마니 했어요 제꺼보다 선물을 더 마니 산듯 가격 저렴하니 1개 살거로 2개도 사고 하니 이득임
560,20230206,2023,2,6,5,언제나봄,판매자가 정말 많음 같은 물건인데도 판매자마다 다른 가격을 제시하는데 비교해서 사기가 좋음 B최저가만 봐도 최저가 확인은 가능함 후기도 보고 사진도 잘 째려보고 사고 있음 지금까지는 실패없었음
561,20230205,2023,2,5,5,블루밍데이,할인도 자주하고 네이버페이 결제도 되는게 아주 굿!!
562,20230205,2023,2,5,5,홍아림,정품 확실해서 좋음💜💚
563,20230205,2023,2,5,5,유빛나,다양한 매물들 저렴하게 접할 수 있어서 좋구요! 진짜 다른데 없어서 포기할까 하던 상품도 발란엔 있더라구요 ㅠㅠㅠ 잘쓰고있어요~
564,20230205,2023,2,5,5,Summer Rose,골프웨어 살 때 발란 이용하고 있어요~~ 상품 보기가 편함!
565,20230205,2023,2,5,5,[날아라 병아리],"여기는 다른곳이랑 다르게, 상품가격이 애초부터 배송비가 포함된 가격이라 최저가로 장난 안쳐서 좋아요!! ㅎㅎ"
566,20230203,2023,2,3,5,강예지,원하는 제품이 발란에 올라왔다고 해서 가입하고 질렀네요ㅋㅋ
567,20230203,2023,2,3,5,원도아,필요한 건 다 있네요 웬만한 브랜드는 다 있다고 보면 되고 상품류도 다양합니다 다양하게 상품 큐레이션 해 놓은 것도 보기 좋아요 키즈 메뉴도 따로 생기면 좋겠어요
568,20230202,2023,2,2,5,곽이나,구찌 카드지갑 상자에 담겨서 잘 받았음. 발란 더스트백에 한번 더 담아져서 깔끔했음. 쇼핑백도 주면 좋겠는데 이건 주문상품마다 다른거 같음.
569,20230202,2023,2,2,5,문사랑,명품 브랜드 쇼핑할 때 아주 잘 사용하고 있는 어플입니다~
570,20230202,2023,2,2,5,heidi,제가 원하는 브랜드와 물건이 있어 너무 맘에 듭니다. 관부가세 포함되어서 추가 비용 없어 가격 계산하기도 편하네요.
571,20230202,2023,2,2,5,오호랏,명품살때는 발란이에요 주변에도 추천마니 했어요 골프시작하면서 가장 많이 쓰는 어플이네요
572,20230202,2023,2,2,5,배혜리,수요가 많은? 인기가 많은 제품들은 하루만에도 배송이 오는 것들이 많더라구요 발란 상자에만 담겨와서 좀 아쉬운 것도 있는데 정가보다 저렴하니 그 점에서 만족하며 씁니다
573,20230201,2023,2,1,5,유니콘,"귀찮아서 리뷰 안 남기는데.. 너무 만족하고 잘 쓰고 있어요 후기보는 재미도 있고요, 후기보다가 급 지름신와서 텅장을 부여잡은게 한두번이 아니네요ㅠㅋㅋ매장가면 꼭 사야할 것 같고 소심해서 한번 갈때마다 큰마음 가져야 되는데 앱은 그럴일 없어서 괜찮아요 지금도 제품 많지만 더 이쁘고 좋은거 마니 들어오면 좋겠어요"
574,20230201,2023,2,1,5,송연지,"여러 서비스 많이 생겨서 좋아요, 처음에는 솔직히 앱불만 많았는데 지금은 잘 쓰고 있어용 :) 리뷰쓰고 받은 적립도 꽤 많이 모았고 이걸루 물건살때 할인받으면 기분 좋아요ㅎㅎ 한가지 바람은 오늘도착상품 서비스지역이 늘어났으면 합니다ㅜ 지방민은 너무 슬퍼요ㅜㅋㅋ"
575,20230201,2023,2,1,5,신승미,제품깨끗하게 잘 왔고 포장도 마음에 듭니다!! 잘 샀어요 감사합니다!!
576,20230201,2023,2,1,5,유미소,편해요 제가 가장 많이 들어가는 앱 탑쓰리에요 그만큼 구매욕은 나날이 늘어가지만 그러다 저렴하게 세일이벤트나 쿠폰 받으면 평소보다 싸게 살 수 있으니 매일 안 볼수가 없네요 혜수언니가 모델이라 더 좋음
577,20230201,2023,2,1,5,송서하,다양한 브랜드를 한번에 볼수 있어서 편리해요 카테고리 구분이나 필터 기능 잘 되있고 이벤트 많아 좋네요
