USER,DATE,STAR,LIKE,TITLE,REVIEW
Jaeho Jisuk,2022-08-02 07:59:11-07:00,5,0,할인 많이 돼요,쿠폰팩 혜택이 생각보다 많네요?! 명품은 원래 세일 잘 안한다는데 이런 거 이용해서 사면 정말 좋을 듯~
Sangah Hyunjoo,2022-08-02 07:59:11-07:00,5,0,배송 빨라요,배송이 생각보다 더더더 빨라요!ㅋㅋㅋ 앞으로 급할때는 종종 트렌비 이용해야겠어요~
구범 조 90,2022-07-28 00:36:48-07:00,5,0,목걸이 구매!,"구찌 목걸이 사려고 했는데 인터넷 보면 다 품절이더라고요…ㅠㅠ 
기다리다가 혹시나 하고 트렌비 들어와봤는데 있어서 바로 구매했어요! 
보니까 백화점 품절인 제품도 구매한 분들 많으신 것 같더라고요 ㅎㅎ
가격도 제가 생각했던 것보다 훨씬 싸서 진짜 땡 잡았어요! ㅋㅋㅋㅋ"
Eunju Hyena,2022-07-28 00:36:38-07:00,5,0,배송 최고 ㅠㅠㅠ,익일 배송 이용했더니 진짜 다음날에 왔어요..♡ 주말에 결혼식 있어서 조마조마 했는데 다행히 잘 착용하고 다녀왔습니다! 해외직구 배송 느리다는 건 다 옛말인 것 같아요!
Donghyun Sangcheol,2022-07-28 00:36:37-07:00,5,0,ㅎㅎㅎ또 이용할게요,트렌비 한 번 이용해봤는데 포장도 엄청 꼼꼼하고 빨리 배송와서 또 이용하려고요! 전에 왔던 거 리뷰도 썼었는데 포인트도 적립해주고 좋더라고요 ㅎㅎ
용환 지 80,2022-07-28 00:34:24-07:00,5,0,합리적 편함,제 주변 사람들은 백화점 안 가고 거의 다 트렌비로 명품 사는 것 같아요~ ㅎㅎ 저도 지인 추천으로 깔아본 앱인데 가격도 합리적이고 정말 편하네요 bb
Woo Jina,2022-07-28 00:34:23-07:00,5,0,깔끔하니 좋네요,앱이 엄청 깔끔해서 이런 거 잘 못 다루시는 분들도 금방 적응해서 쇼핑 하실 수 있을 것 같아요!! ㅋㅋㅋㅋ
Sistine Jinwoo,2022-07-28 00:34:21-07:00,5,0,한번에,화장품이나 리빙 제품도 같이 파니까 좋네요~ 트렌비 하나로 필요한 거 한 번에 볼 수 있어서 편해요
Subin Sumin,2022-07-28 00:34:20-07:00,5,0,매주 업데이트,매주 업데이트 되는 신상들 좋아요~ ㅎㅎ 트렌비 보다 보니까 패션에 관심도 더 많아지게 된 것 같아요!
Eunhyoung Jumyoung,2022-07-28 00:34:20-07:00,5,0,시즌 상품,봄 시즌이라고 상품 많이 올라오는 거보니까 여름 시즌도 너무 기대 돼요 ㅋㅋㅋ
Sunghun Choon,2022-07-28 00:34:18-07:00,5,0,리세일 이용해봤어요,트렌비 들어가니까 리세일 떠서 해봤는데 판매도 빨리 되고 진행도 빨리 빨리 되더라구요!! 안 매고 다니던 가방 처분하게 돼서 좋아요~
은희 길 83,2022-07-28 00:34:16-07:00,5,0,장바구니,맨날 꽉 차있음 ㅋㅋㅋㅋ 벌써 트렌비에서 몇번째 구매하는 건지 모르겠어요ㅎㅎ 앞으로도 좋은 물건들 잘 부탁드려요
Minhwan Hayun,2022-07-28 00:34:15-07:00,5,0,고객센터 좋아요,"다른대는 몇날 몇일 기다려도 답변 받을까말깐데 여기는 빠른 대처, 응대 해주셔서 정말 좋은 것 같아요"
Homin Jo,2022-07-28 00:34:14-07:00,5,0,만족합니다ㅋㅋㅋ,트렌비 한번 쓰면 계속 쓰게 돼요…!! 백화점 가려면 차도 막히고 시간도 오래걸리는데 덕분에 집에서 편하게 쇼핑하고 있습니다
민지 석 92,2022-07-28 00:34:14-07:00,5,0,트렌비 쓰세요,저 백화점 엄청 자주 다녔는데 트렌비 쓴 뒤로 백화점 잘 안가게 되요.. 제품 수는 오히려 트렌비가 더 많은 듯요
Garam Yunseo,2022-07-28 00:30:31-07:00,5,0,정품,일단 트렌비는 다 정품만 모아두고 판매한다고 해서 안심하고 구매했습니다! 익일배송 제품들도 있고 해서 생각보다 배송도 오래 안 걸릴 것 같아서 완전 기대 중이에요!!!
Nam Hyejin,2022-07-28 00:30:29-07:00,5,0,트렌비 흥해라~,역시 트렌비 쓰면 최저가로 살 수 있는 듯요! 요새 쓰는 앱들 중에 가장 최고입니다
Minhwan Hyounjung,2022-07-26 21:28:37-07:00,5,0,트렌비 리뷰,"저 원래 리뷰 같은 거 잘 안 쓰는데 트렌비는 쇼핑하다보니까 진짜 남는 장사가 있나 싶을 정도로 
할인율이 높아서 몇자 적어봅니다… 저에겐 너무 감동이에요ㅠㅠ..
심지어 배송비도 전제품 무료여서 한번 더 감동.. 저 해외직구 할때마다 늘 배송비가 부담이였었거든요.. 
무한 감동 배송비 무료가 어디예요!!! 앞으로도 좋은 제품들 많이 많이 입점 시켜주세요!!"
Jiwon Sangsun,2022-07-26 21:28:33-07:00,5,0,이벤트 많음,이벤트가 다양하니 좋아요 ㅎㅎ이렇게 명품이 할인 많이되는 거 처음 봐요 ㅋㅋㅋ
Khwang Hyun,2022-07-26 21:26:16-07:00,5,0,배송 빨라요,배송이 생각보다 더더더 빨라요!ㅋㅋㅋ 앞으로 급할때는 종종 트렌비 이용해야겠어요~
Minhyoung Seoyoung,2022-07-26 21:26:14-07:00,5,0,할인 많이 돼요,쿠폰팩 혜택이 생각보다 많네요?! 명품은 원래 세일 잘 안한다는데 이런 거 이용해서 사면 정말 좋을 듯~
Youngil Jisun,2022-07-26 20:47:51-07:00,5,0,트렌비로 쇼핑,요즘 백화점 덜가고 트렌비에서 더 많이 쇼핑하고 있는대요ㅎㅎㅎ 제품 검수도 꼼꼼한 것 같고 배송도 생각보다 빨라서 좋은 것 같아요
Homin Seo,2022-07-26 20:47:49-07:00,5,0,프로세스,트렌비는 정품 프로세스가 확실하다고 하니 믿고 구매하고 있어요~ 여기 파정확실해요 ㅎㅎ
상우 류 87,2022-07-26 20:47:48-07:00,5,0,고객센터가,다른 곳보다 잘 갖춰져 있어요~ 응대도 빠르고 대처도 좋고 ㅎㅎ 감사합니다
정훈 곽 2001,2022-07-26 20:47:47-07:00,5,0,리세일,이번에 리세일로 처음 구매 했는데 상태도 가격도 둘다 만족스럽네요
승민 제 85,2022-07-26 20:47:46-07:00,5,0,가격이 합리적이네요,다른 곳에 비해서 가격들이 꽤 저렴하네요~~~ 거기에 할인 쿠폰까지 같이쓰면 완전 굿!!! 할인율 최고네요 감사합니다
Echeon Nahyoung,2022-07-22 08:29:12-07:00,5,0,기획전,기획전이 진짜 다양해요 매번 들어갈때마다 새로운 기획전이 나오는 듯 ㅎㅎ
Echeon Nahyoung 80,2022-07-22 08:29:08-07:00,5,0,배송 빠르네요,진짜 기대했던 시간보다도 배송이 더 빨리 왔습니다. 앞으로도 트렌비 자주 애용할 것 같아요!!
Taehee Eunhee,2022-07-22 08:29:07-07:00,5,0,고급스러워요,트렌비에는 유독 고급스러운 디자인들이 많은 듯 백화점에서도 못 봤던 디자인들이 많음!!
Sunho Yunkyoung,2022-07-22 08:29:06-07:00,5,0,최저가 비교,요즘은 백화점 가기는 귀찮고 그렇다고 면세점을 자주 갈 수 있는 것도 아니잖아요 ㅠ 명품은 어디서 구매해야 하나 싶었는데 트렌비가 배송도 빠르고 정품도 확실하다고 해서 요즘 즐겨 사용 중입니다
Dlgustn Kyungseok,2022-07-22 08:29:05-07:00,5,0,정품 확실,상품에 대한 설명도 자세하고 또 정품 프로세스가 확실해서 믿고 구매할 수 있습니다!!
Yeon Moonchang,2022-07-21 02:33:18-07:00,5,0,백화점을 옮겨논 듯,진짜 편하게 쇼핑할 수 있어서 좋아요~ 백화점 가면 여기저기 걸어다느라 힘든데 트렌비는 집에서 누어서도 쇼핑할 수 있으니 좋네요
오빠어제왜그랬어,2022-07-18 20:19:16-07:00,1,0,다신 안쓸예정,"고객응대도 별로고 정품도 굉장히 의심됨
한 번은 물건 주문했는데 배송중 상품이 훼손됐다더니 나중엔 훼손이 아니고 현지측 가격이 인상된거라 추가금을 내야 발송할 수 있다고 말바꿈ㅋㅋ 처음에 잘못안내됐다나 뭐라나? 결제해서 물건기다리고 있는 상황에 나한테 돈을 더 내라니? 어이가 없어서 따지니 결국 추가금없이 결제금액에 물건받음
또 한번은 구매처가 공식스토어인 상품으로 주문결제함 물건받고보니 자카드가 불에 녹아 있음 (크진않고 작았음)분명 검수를 했는데 검수과정에서 못본것도 놀라움 일반인인 내가 봐도 뻔히 보이는데 대체 검수 왜하는거임? 암튼 상품불량이니 환불해달라고 사진,동영상 찍어서 보냈는데 현지측에서도 트랜비 내부에서도 사진상에서 불량확인 안된다고 응 환불못해~로 계속 우김; 사진상에서 불량부분이 잘 안보이면 직접 물건을 받아서 보던지 그래야지 사진만 계속 다시 보내달라, 확인안되네? 환불못해로 계속 반복ㅡㅡ 당시 상담원 말투도 거지같았음 이 부분에서 시간할애 감정소모 많이했고 결국 열받아서 마지막으로 고소든 제보든 뭐든 할생각하고 이번에도 안보인다고 우기면 알아서 하겠다 시전하고 다시 사진,동영상 ㅈㄹ열심히 찍어서 보냈더니 그제서야 불량이 보인건지 뭔지 환불해줌
상품 구매처가 공식스토어인데 물론 공식매장에서 팔아도 상품불량이 있지만 이 사건을 계기로 신뢰가 바닥에 떨어짐과 동시에 트랜비에 정이 다 떨어짐"
ㅇㄹㅎㅗㅎㄹ,2022-07-08 04:30:25-07:00,1,0,서비스 및 판매자 대응 개판,"구매 부터 환불처리 까지 한달반 이상 걸림(아직 카드사 취소 등록이 안되었으니 두달가까이 시간 소요) 그것도 내가 직접 일일이 연락해서 처리 상황 알려 달라 요구 해야 윰직임, 판매자 실수 및 고객센터 실수임에도 반품 환불 처리하는데 먼저 연락 하지 않으면 절대 연락안줌,  물건도 돈도 다 가져가고 일절 대응 안해줌, 개판임 , 정품인지도 의심스러움,
추가 : 혹시나 해서 시계를 보는데 스털링 시계 미국 저가 브랜드로 유명한데  공홈에서도 10만원에서 50만원대.  극히 일부 몇 품목만 가장 비싼게 240만원 ,  근데 트렌비에서  중고인데 원가는 412만원으로 표시하고 할인해서 30만원이라네요,, 구글 검색해도 안나오는 시계... 오로지 트랜비에 판매되는 것만 검색되는 시계,  공홈 눈씻고 봐도 400넘는 시계가 없는데...  그리고 트렌비에 대부분 스털링 시계를 원래가 100~200으로 표기하고 대폭 할인으로 표기 되어 있는데 원가가 저 가격 맞나요? 점점 신뢰가 안가네요.."
오ㅓㅏㅣㅎ,2022-07-06 00:57:25-07:00,1,0,최악의 어플,"현지 주문 완료후 취소 .. 한번도 아니고 여러번
3주를 기다리게 해놓고 또 취소 .. 주문후 고객센터 연락을 몇번씩 했으나 응대도 개판.. 다신 이용안함"
준 제 91,2022-06-23 02:30:09-07:00,5,0,골프웨어,엄마가 요즘 골프에 관심이 많으신데 생신 선물로 트렌비에서 골프 제품 사드리려고요
Hyesuk Hong,2022-06-23 02:30:08-07:00,5,0,트렌비 많이들 쓰더라고요,제 주변에서 트렌비 많이들 사용하고 있더라고요! 후기보니까 트렌비는 100% 정품이래서 더 믿음이 갑니다
Hyunji Wonhee,2022-06-23 02:30:06-07:00,5,0,간단해요,해외 직구 제품인데도 제품 구매가 엄청 간단하네요~
Eunjung Moonyong,2022-06-23 02:30:05-07:00,5,0,디자인이 많아요,이름처럼 트렌디한 디자인들이 많아서 좋아요 해외 제품들 많이 보여서 좋은 듯요
Pchung Seojun,2022-06-23 02:30:03-07:00,5,0,추천합니다,이번에 친구가 계속 추천해줘서 처음 써봤어요 생각했던 것보다 더 합리적인 가격에 구매한 것 같아서 좋네요
진수 유 97,2022-06-23 02:30:02-07:00,5,0,별 다섯개 드려요,환불 관련해서 고객센터 상담했는데 너무 만족스러웠습니다. 명품이다보니 조금 불안했는데 빠르고 정확한 피드백 덕에 잘 처리한 것 같아요!
Belle Seoho,2022-06-21 04:54:08-07:00,5,0,셀프선물,이번에 인센티브 받아서 절 위한 신발 하나 장만했네요ㅎ 일단 가격을 참 좋게 잘 산 것 같아서 만족스럽습니다.
Eunjin Jungwoong,2022-06-21 04:54:06-07:00,5,0,첫구매,어플로 명품을 구매하는 건 처음이였는데 처음치고는 쉽고 편했어요!!
Ryankim Sunyup,2022-06-21 04:54:04-07:00,5,0,명품 감정사라니ㅎㅎ,"혹시 트렌비에 명품 감정사가 있는거 아셨나요… 전 이번에 알았는데 안그래도 가품 때문에 걱정이 많았거든요. 
그래서 이리저리 알아봤는데 트렌비가 명품 플랫폼 3사중에 유일하게 감정사 양성하고 명품 감정센터를 운영한다고 하더군요 ㅎㅎ 그 이후로 트렌비만 쓰고 있어요><"
Somin Ko,2022-06-21 04:54:00-07:00,5,0,리세일,트렌비에서는 리세일 기능이 좋은 것 같아요!! 매번 명품 구매만 하다가 리세일은 처음 써봤는데 만족스럽습니다!
Eunjung Yunyoung,2022-06-21 04:53:58-07:00,5,0,좋습니다,브랜드나 제품군 많음 가격 면에서도 아주 제 맘에 쏙 들어요
효진 기 78,2022-06-21 04:53:56-07:00,5,0,친절합니다,고객센터는 친절하게 상담해주셔서 좋은 것 같아요~
Inhwa Jungho,2022-06-21 04:51:56-07:00,5,0,명품 앱,다양한 앱 들 중에서 트렌비가 제일 저렴한 것 같아요! 똑같은 상품들 비교해 봤을 때 트렌비 가격이 가장 좋았네요
Mgwak Eunmi,2022-06-21 04:51:55-07:00,5,0,트렌비,가격면에서도 마음에 들지만 시스템도 너무 좋아요~ 배송도 빠른데 검수 꼼꼼하고 포장도 안전하게 잘 해주시고요!
Ggwak Nu,2022-06-21 04:51:53-07:00,5,0,최고에요,카테고리도 많고 상품 업데이트 빨리해줘서 좋아요 매일 들어갈 때마다 예쁜 신발 가방들 보고 눈이 돌아갑니다ㅋㅋ
Jungsoo Jihyeon,2022-06-21 04:51:52-07:00,5,0,다른 곳 다 써봤는데,트렌비가 제일 저렴한 것 같아요 사이즈도 다양하고 배송도 빨라요
Jihoo Jungshik,2022-06-21 04:51:51-07:00,5,0,오픈런 안해요,이제 왠만하면 백화점가서 오픈런 뛰는 거 안하고 트렌비에서 그냥 사요^^~ 집에서 편하게 쇼핑합니다~~
타이칸 T,2022-06-07 22:02:00-07:00,1,0,모든 쇼핑몰 중에 최악,"주문을 했는데 단추가 떨어질거 같이 
실이 풀린채로 와서 환불 신청을 하였으나

단추 풀림은 하자가 아니라며 수선해서 
입을 것을 권유와 안내를 해서

새옷을 사서 수선부터 해서 입는것이 맞냐고
이야기를 하고 나서야 환불처리해주고

상담원이 취소시 수수료에 대한 안내가 없었음에도
잘못된 안내를 하고 이후에 물건 반송에 대한 
피드백도 한달동안 없다가

본인들의 상담과 처리 절차에 대한 잘못은 
인정하면서도 녹취가 없고 담당 상담원이 
퇴사했다는 이유로 규정에 적힌 취소 수수료는
무조건 청구합니다

그냥 비싼물건 팔지말고 저렴한 쇼핑몰 하세요
신뢰를 떠나서 일처리와 방식들이 
너무 저렴합니다"
이런이러언ㅋ,2022-06-07 02:22:15-07:00,1,0,수수료 장사하는 플랫폼,"주문접수 이후부터 환불 수수료 받는다 함 (환불규정 확인)
-> 아무리 조회해도 주문접수 안 뜸
-> 취소 요청함
-> 수수료 뗌
-> 문의하니 현지에서는 바잉주문 완료했으니 수수료 뗀다 함
?????
뭐 어쩌라는 플랫폼인지 모르겠음 ㅋㅋㅋㅋ 죄송하다는 말은 일어난구 ~ 그냥 난 주문 했으니 내가 주문상태 알려줬든 안알려줬든 취소한 니 놈 탓이고 난 수수료 떼간다 ㅋㅋㅋㅋㅋㅋㅋ
으휴… 그런식으로 많이들 벌어먹고 사십시오"
갱으갱으,2022-05-30 19:41:26-07:00,3,0,무슨 업데이트를,"허구언날 하는지 모르겠음
들어갈때마다 업뎃하라그래서 짜증이 나네요"
참자아ㅏ,2022-05-30 19:00:03-07:00,1,0,뭐라도 사보고싶다 제발,"구매하고 일주일 넘게 기다리는데 품절이라고 알림 옴 이걸 세번 각 다른 상품으로 반복하니 타플릿폼이랑 정말 비교되고 여기 뭐하는 회산지 궁금해짐
값이 싸지도 않은 상품 재고 여부도 모르고 올려놓기만 하고 품절 되면 환불 해주면 그만 마인드 시간이 너무 아깝고 사용자경험 최악인 앱"
더기보이,2022-05-24 01:15:41-07:00,1,0,여기서 사지마세요 어이없음 ㅋㅋㅋ,여기서 병행수입샀는데 컨디션이 맘에 안들어서 환불해달랬더니 그정도는 정상이라고 안된다고 함 어쩔수없이 몇만원 손해보고 새상품등급으로 다시 팔려고 물건 그대로 보냈는데 등급미달이래요 ㅋㅋㅋ
Sunhang Dayoung,2022-05-19 08:53:14-07:00,5,0,명품 구매 후 만족한 어플,"명품 항상 백화점에서만 사다가 이런 어플이 있다는 걸 알게 돼서 구매해봤어요.
솔직히 가품이 아닐까 긴가민가 하며 후기도 여러 개 찾아봤는데 
우선 무조건 정품만 모아두고 판매한다는 게 좋았고요.
가품이면 200% 환불해준다는 점도 믿음직스러워서 좋았어요.
그리고 가격도 제가 생각했던 것보다 더 할인을 많이하는 것 같았고, 
최저가 딱 보여주니까 제일 싼 가격에 살 수도 있었고요.
무엇보다 검수를 꼼꼼히 해준다고 해서 기대했는데 중간에 사진도 보내주시고 
제품 왔을 때 상태 보니까 너무 맘에 들었습니다. 또 이용할 것 같아요."
선우 장 88,2022-05-19 08:53:11-07:00,5,0,고급짐,이번에 트렌비에서 고민하다가 백 하나 샀는데 맘에 쏙 듭니다~ 패키지도 엄청 고급지고 배송도 빨랐어요ㅎㅎ!!
Ultrapower Sojung,2022-05-19 08:52:45-07:00,5,0,엄청 많아요,요즘 제 소비어플은 트렌비인듯요ㅎㅎ 배송도 빠르고 사이즈나 제품 수도 제일 많아서 좋네요
Seoyeon Sunyup,2022-05-19 08:52:43-07:00,5,0,트렌비 광고,친구가 쓰는 거 보고 처음 깔아봤는데 검수 영상도 좋았고 제품 배송도 빨랐어요 기대했던 것 보다 더 만족합니다
쿼타 ㅋ,2022-05-19 08:52:41-07:00,5,0,기획전 굿굿,매번 들어갈때마다 기획전 다양해서 너무 좋습니다. 기획전 잘 보고 이용하니 할인도 잘 받은 것 같고요~
Ingyu Seoyeon,2022-05-19 08:52:40-07:00,5,0,신상 업데이트,봄이라 그런지 신상 제품들 업데이트도 엄청 빠르네요ㅎㅎㅎ 다 사고싶은거 참고 몇 개만 질렀습니다.. 트렌비에서 봄 쇼핑 제대로 완료!
Hong Yunyoung,2022-05-19 08:52:38-07:00,5,0,시간순삭 어플,트렌비 한번 키면 시간 가는 줄 모르고 계속 쓰고 있습니다ㅋㅋㅋ 곧 어버이날이라 부모님 선물도 트렌비에서 구매했어요ㅎㅎ 엄청 좋아하실듯!
Jungshik Soyoung,2022-05-19 08:52:37-07:00,5,0,정품 확실해요,"트렌비는 정품 확실하다고 해서 믿고 구매합니다. 100% 파정이고, 가품이면 200% 보상해준다네요 ㅎㅎ 백화점 A/S도 가능하다고 해서 더 안심하고 구매합니다"
Cjang Sungeun,2022-05-19 08:26:59-07:00,5,0,세일정보,"가격 비교, 할인율, 배송까지 다 만족합니다! 명품 구매 대행 어플 중에는 트렌비가 젤 나은 듯요 앞으로도 할인 쿠폰이나 세일 많이 해주세요 ㅎㅎㅎ"
Jieun Kyunghwan,2022-05-19 08:26:55-07:00,5,0,쇼핑은 트렌비에서,계절 바뀔때마다 전 트렌비에서 쇼핑합니다 이번에도 봄 옷 잔뜩 샀는데 할인도 잔뜩 받았어요 ㅎㅎ
Hyuksang Haeun,2022-05-19 08:26:51-07:00,5,0,사이즈 다양해요,트렌비는 신발 사이즈가 다양해서 좋네요! 사이즈 품절되서 못샀는데 트렌비에서 구매완료! 제품 후기들도 미리 둘러보고 체크해서 살 수도 있고요~~
Moonyong Eunkyoung,2022-05-19 08:26:47-07:00,5,0,카테고리 다양해요,"일단 앱 자체에서 검색하기 편하고 이것저것 카테고리가 엄청 다양하게 팔고있어서 좋은 것 같네요~ㅎㅎ 가방에 신발, 악세서리까지 다 구경 중입니다 ㅋㅋㅋㅋ"
안형 이,2022-05-19 08:26:45-07:00,5,0,직구는 트렌비,명품사는게 이렇게 편할 줄이야!! 트렌비 앱은 이번에 첫 사용해봤는데 구매하기도 편하고 배송도 빨라서 앞으로도 자주 이용할 것 같습니다~
민환 곽 008,2022-05-19 08:26:43-07:00,5,0,할인 대박,트렌비가 면세점에서 사는 것 보다 더 저렴하네요^^ 항상 기획전이나 할인율이 많아서 좋아요~~
지영 편,2022-05-19 08:26:38-07:00,5,0,배송시간에 만족해요,트렌비가 해외 직구 제품이다 보니 배송시간이 꽤 걸릴거라 생각했었어요 ㅎㅎ 근데 정말 빨리 왔네요 패키지도 잘 되어 있고요!
Geongeun Eunsung,2022-05-19 08:26:34-07:00,5,0,만족 만족 ^^,면세점 쇼핑 못하는 아쉬움 트렌비로 달래고 있어요~~ 가격도 만족스럽구요
Minseok Sunwoo,2022-05-18 00:45:48-07:00,5,0,무료배송에 매월 할인쿠폰까지,"트렌비가 좋은게 무료배송에다가 매월 할인쿠폰을 주더라고요! 제가 명품을 자주 사지는 않지만 주기적으로 구매하는 편이라 큰 돈 나갈때 한번씩 쿠폰 써주면 그것도 꽤 쏠쏠하거든요 ㅎㅎ 그리고 배송이 빠른 것도 좋아요!
명품인데도 배송이 빨리 와서 급하게 사야하는 친구 선물이나 일정들 맞추기에도 큰 부담없어서 좋은 것 같아요ㅎㅎ"
Youngshik Hwan,2022-05-18 00:45:42-07:00,5,0,너무 편한 앱,패션 트렌드 읽기도 너무 편한 앱 ^^~~ 기획전도 다양하고 항상 만족하며 이용합니다
Nam Miran,2022-05-18 00:45:41-07:00,5,0,전세계 명품,살면서 백화점에서 못 봤던 브랜드?들도 많이 있는 것 같아요!!! 역시 전세계 명품 다 모아뒀네요!
큐큐루룰,2022-05-17 08:04:41-07:00,1,0,취소 엄청시킴,"선물하려고 주문했는데 두번 취소당하고 일주일
넘게날림 최악"
ㅌㄹㅂㅅㅂ,2022-05-12 19:37:00-07:00,1,0,트렌비는 고객 호구라고 생각함,"너네들한테 별 한개도 아까움
그지같은 회사가 뭘 판매를 한다고
상담원들 머리에 똥만 찼는지
고객한테 하는 소리가 호구가 맞다고??
개념을 밥 말아먹었나
이런 악덕 회사는 불매운동이라도 해서 망해야함
트렌비는 걍 쓰레기통에 버려야 함
어플 깔지 마십쇼 
그러다 후회합니다"
스타일쉐어,2022-05-11 18:16:33-07:00,5,0,명품앱은 트렌비지,"명품을 진짜 좋아해서 지금 우후죽순 나오는 앱들마다 다 한번씩 써봤는데요 그래도 그 중 가장 편했던건 트렌비였던거 같아요! 다른앱은 상품수가 현저히 적거나? 앱이 버벅거린다던가 고객센터 응대가 느리거나 안되거나 했어서 쓰다가 원점으로 트렌비로 다시 돌아오곤했네요 
그래도 큰 곳이라서 그럼지 트렌비는 이 모든게 잘 갖춰져있는 느낌이였어요 가품도 감정사들이 전수 감정한다는건 적극적으로 마케팅해서 다른사람들도 많이 알았으면 좋겠네요~ 모르는 사람들이 많은것 같더라구요! 
앞으로 더 번창하세요 트렌비"
요니연잉,2022-05-10 03:41:10-07:00,2,0,이미지 안뜨는 경우가 너무 많아요,너무 답답해요ㅠㅠ
주문취소버튼왜업서요??,2022-05-03 09:10:28-07:00,1,0,이런 쇼핑어플이 존재한다니,진짜 최악이네요. 주문 취소 버튼도 없는 거는 머 소비자 기만이신가용 논란 있었으면 피드백 수용은 기본 아닌가요. 자기들끼리 꽁꽁 뭉쳐서 제자리 걸음하는 모습 참... 다신 이용 안 할 거 같네염 내가 일케 글 써도 변하는 거 없고 돈 잘 벌고 있을 생각하니까 진짜 개같당 ㅜㅜ..
미국자전거,2022-04-30 08:07:03-07:00,1,0,정품 판매가 맞는건가요?,제가 4월29일날에 신발을 주문해서 그 다음날 토요일에 택배를 받아서 다니엘 퍼스트 라고 정품 가품 확인해주는 곳 있는데 사진 다 찍어서 문의했는데 가품이라고 하는데 200%로 물려 주나요?
트렌비고객,2022-04-28 01:08:36-07:00,1,0,주문 취소,"웬만하면 리뷰 안남기는데..
트렌비 이용하면서 주문하고 결제까지 다 했는데
갑자기 재고 없다고 주문 취소된게 3번입니다.
적어도 재고 있는지 파악하고 주문을 수락하셔야죠.
환불과정에서 고객응대도 뭔가 성의없게 이루어지는 느낌이라서 실망감이 크네요."
Suh Banhee,2022-04-24 20:19:54-07:00,5,0,제품후기 좋네요,사이즈가 애매해서 고민했었는데 트렌비 제품 후기보고 구매하니까 딱 잘 맞더라고요~ㅎㅎ 감사합니다
Min Hong 32,2022-04-24 20:19:52-07:00,5,0,쇼핑하기 편하네요,트렌비 처음 써봤는데 생각보다 쇼핑하기 엄청 편하게 되어 있어서 놀랬어요ㅋㅋㅋ 특히 화면 가독성이 높아서 좋습니다!
야ㅑㅊ야ㅓㅇ여,2022-04-21 01:55:27-07:00,1,0,1점주기도아깝네요,"처음에 지갑시키고 예상수령일보다 계속 늦게오더니 결국 트렌비쪽에서 취소해야한다고해서 취소하고 다른지갑 결제했는데 이거도 예상수령일보다 늦어져서 결국 이번에는 제가 취소했어요 
취소하는버튼도없어서 취소도 제가 할 수 있는것도
아니고 고객센터에 전화해야지 취소할 수 있어요
고객센터는 또 평일 10시부터 5시인데 
학교다니거나 직장인들에게는
참 전화하기 좋은시간이겠에요"
Jaecheo Sojung,2022-04-18 20:47:25-07:00,5,0,최고,이제는 명품을 그냥 집에서도 사고 팔 수 있다니 정말 좋습니다!!! 편하게들 쇼핑하세요~
Yeon Hyunwoo,2022-04-17 20:08:33-07:00,5,0,명품을,요즘 명풍은 다들 이렇게 사는군요.. 오픈런 안 뛰고 살 수 있다니.. ㅋㅋㅋㅋㅋ 신기할 따름입니다 너무 편하고 좋아요
Ichang Cho,2022-04-17 18:36:29-07:00,5,0,첫구매인데,이런 앱 처음 써봐요! 직구는 어렵게만 생각했는데 그냥 인터넷 구매하는 것처럼 편하네요!! 앱 자체도 깔끔해서 자주 쓰게 될 것 같아요!
rlawpdls724젠,2022-04-13 18:42:59-07:00,1,0,교환환불제도 바꿔주세요,직접 신청하는게아니라 상담원 연결로만 교환환불이 가능한게 너무 불편하네요 그렇다고 답변이 빠른것도 아니고 오전에 문의하면 항상오후에 답장오고
leendjsiwksnd,2022-04-11 04:38:59-07:00,1,0,결제 시스템 엉망이니요,네이버 페이로 결제했는데 주문내역에 뜨지도 않고 복원도 안되고 큰 돈을 써야되는 앱인데 결제에서 이렇게 답답해도 되나 싶네요 그리고 항상 문의할 수 있게 만들면 좋겠네요 10-5시에 전화 못하는 사람은 문의할 수가 없네요
아이폰5555556,2022-03-31 19:31:56-07:00,1,1,똑같은 제품을 지금 세번째 결제,첫번째 판매자는 재고가 없어서 환불. 두번째 판매자는 추가입금하라고 해서 환불. 짜증나요
Yunseo Jang,2022-03-28 22:25:56-07:00,5,0,좋은 가격에,항상 좋은 가격에 잘 구매하고 있습니다! 할인 많이 해줘서 좋아요
Haeun Sunho,2022-03-28 22:25:54-07:00,5,0,가격 정말 좋네요,신규가입하고 쿠폰 받아서 구매하니 진짜 좋은 가격대에 신발 구매했어요~.~ 기분 넘 좋네요
Jumi Hayun,2022-03-28 22:25:53-07:00,5,0,배송 빨라요,배송 시간이 일단 얼마 안걸려서 좋아요!! 가격도 합리적인 거 같고 >< 요즘 트렌비 덕에 즐겁게 쇼핑하네요
Nyoon Minha,2022-03-28 22:25:50-07:00,5,0,전자제품,전자제품들도 판매중이라 너무 편해요!! 쓰던 에어팟 고장나서 걱정했는데 배송도 엄청 빠르네요
Heewon Dongyoon,2022-03-28 22:25:49-07:00,5,0,아쉬움 풀기,해외 갈 때마다 면세 쇼핑 했는데 ㅠ 이제 못 해서 트렌비로 종종 아쉬움 풀고 있습니당
Jiyoung Eunhyoung,2022-03-28 22:25:48-07:00,5,0,배송이,배송이 빠른 편~ 해외 직구는 확실히 이런 어플 이용하는 게 좋네요
